image_id,vehicle_count,congestion_label
00069376,1,0
00069377,9,2
00069378,3,1
00069379,1,0
00069380,4,2
00069381,2,0
00069382,1,0
00069383,5,2
00069384,3,1
00069385,4,2
00069386,1,0
00069387,2,0
00069388,1,0
00069389,1,0
00069390,5,2
00069391,3,1
00069392,1,0
00069393,1,0
00069394,5,2
00069395,1,0
00069396,2,0
00069397,2,0
00069398,1,0
00069399,8,2
00069400,2,0
00069401,1,0
00069402,2,0
00069403,1,0
00069404,2,0
00069405,4,2
00069406,6,2
00069407,3,1
00069408,2,0
00069409,8,2
00069410,2,0
00069411,3,1
00069412,3,1
00069413,3,1
00069414,1,0
00069415,1,0
00069416,1,0
00069417,2,0
00069418,2,0
00069419,1,0
00069420,4,2
00069421,2,0
00069422,3,1
00069423,2,0
00069424,4,2
00069425,2,0
00069426,3,1
00069427,1,0
00069428,1,0
00069429,3,1
00069430,2,0
00069431,3,1
00069432,6,2
00069433,1,0
00069434,5,2
00069435,3,1
00069436,5,2
00069437,3,1
00069438,12,2
00069439,7,2
00069440,5,2
00069441,3,1
00069442,3,1
00069443,1,0
00069444,1,0
00069445,3,1
00069446,6,2
00069447,3,1
00069448,5,2
00069449,5,2
00069450,1,0
00069451,17,2
00069452,4,2
00069453,8,2
00069454,2,0
00069455,4,2
00069456,1,0
00069457,7,2
00069458,3,1
00069459,2,0
00069460,1,0
00069461,3,1
00069462,6,2
00069463,2,0
00069464,6,2
00069465,2,0
00069466,1,0
00069467,2,0
00069468,3,1
00069469,1,0
00069470,5,2
00069471,2,0
00069472,4,2
00069473,2,0
00069474,2,0
00069475,6,2
00069476,2,0
00069477,3,1
00069478,2,0
00069479,4,2
00069480,3,1
00069481,7,2
00069482,4,2
00069483,1,0
00069484,1,0
00069485,5,2
00069486,2,0
00069487,3,1
00069488,1,0
00069489,1,0
00069490,2,0
00069491,1,0
00069492,2,0
00069493,2,0
00069494,1,0
00069495,1,0
00069496,2,0
00069497,6,2
00069498,2,0
00069499,3,1
00069500,1,0
00069501,3,1
00069502,1,0
00069503,6,2
00069504,1,0
00069505,5,2
00069506,4,2
00069507,1,0
00069509,5,2
00069510,1,0
00069511,2,0
00069512,5,2
00069513,3,1
00069514,2,0
00069515,2,0
00069516,4,2
00069517,6,2
00069518,1,0
00069519,3,1
00069520,2,0
00069521,2,0
00069522,10,2
00069523,1,0
00069524,12,2
00069525,3,1
00069526,5,2
00069528,4,2
00069529,4,2
00069530,1,0
00069531,1,0
00069532,1,0
00069533,1,0
00069534,3,1
00069535,1,0
00069536,3,1
00069537,1,0
00069538,3,1
00069539,1,0
00069540,4,2
00069541,1,0
00069542,2,0
00069543,7,2
00069544,3,1
00069545,7,2
00069546,2,0
00069547,2,0
00069548,1,0
00069549,2,0
00069550,3,1
00069551,1,0
00069552,5,2
00069553,2,0
00069554,5,2
00069555,1,0
00069556,7,2
00069557,1,0
00069558,1,0
00069559,1,0
00069560,1,0
00069561,1,0
00069562,5,2
00069563,3,1
00069564,1,0
00069565,1,0
00069566,2,0
00069567,4,2
00069568,3,1
00069569,7,2
00069570,2,0
00069571,2,0
00069572,5,2
00069573,2,0
00069574,3,1
00069575,1,0
00069576,1,0
00069577,1,0
00069578,1,0
00069579,1,0
00069580,1,0
00069581,3,1
00069582,1,0
00069583,2,0
00069584,1,0
00069585,1,0
00069586,2,0
00069587,10,2
00069588,3,1
00069589,2,0
00069590,1,0
00069591,1,0
00069592,1,0
00069593,3,1
00069594,1,0
00069595,1,0
00069596,3,1
00069597,15,2
00069598,8,2
00069599,1,0
00069600,3,1
00069601,1,0
00069602,2,0
00069603,1,0
00069604,5,2
00069605,3,1
00069606,1,0
00069608,1,0
00069609,2,0
00069610,1,0
00069611,1,0
00069612,1,0
00069613,1,0
00069614,2,0
00069615,2,0
00069616,3,1
00069617,13,2
00069618,1,0
00069619,2,0
00069620,1,0
00069621,1,0
00069622,3,1
00069623,2,0
00069624,10,2
00069626,4,2
00069627,2,0
00069628,4,2
00069629,1,0
00069630,1,0
00069631,1,0
00069632,1,0
00069633,2,0
00069634,1,0
00069635,6,2
00069636,2,0
00069637,1,0
00069638,4,2
00069639,5,2
00069640,4,2
00069641,2,0
00069642,3,1
00069643,1,0
00069644,1,0
00069645,1,0
00069646,7,2
00069647,3,1
00069648,1,0
00069649,13,2
00069650,6,2
00069651,1,0
00069652,2,0
00069653,1,0
00069654,2,0
00069655,6,2
00069656,3,1
00069657,1,0
00069658,1,0
00069659,2,0
00069660,1,0
00069661,3,1
00069662,2,0
00069663,1,0
00069664,4,2
00069665,2,0
00069666,3,1
00069667,5,2
00069668,3,1
00069669,6,2
00069670,1,0
00069671,6,2
00069672,2,0
00069673,2,0
00069674,1,0
00069675,4,2
00069676,1,0
00069677,1,0
00069678,3,1
00069679,2,0
00069680,1,0
00069681,2,0
00069682,1,0
00069683,3,1
00069685,2,0
00069686,6,2
00069687,2,0
00069688,1,0
00069689,2,0
00069690,13,2
00069691,1,0
00069692,1,0
00069693,1,0
00069694,5,2
00069695,2,0
00069696,7,2
00069697,3,1
00069698,1,0
00069699,11,2
00069700,3,1
00069701,10,2
00069702,1,0
00069703,6,2
00069704,2,0
00069705,4,2
00069706,2,0
00069707,3,1
00069708,5,2
00069709,1,0
00069710,1,0
00069711,4,2
00069712,3,1
00069713,2,0
00069714,3,1
00069715,1,0
00069716,3,1
00069717,2,0
00069718,1,0
00069719,4,2
00069720,1,0
00069721,2,0
00069722,2,0
00069723,1,0
00069724,1,0
00069725,7,2
00069726,3,1
00069727,6,2
00069728,3,1
00069729,4,2
00069730,2,0
00069731,1,0
00069732,4,2
00069733,2,0
00069734,2,0
00069735,2,0
00069736,1,0
00069737,1,0
00069738,2,0
00069739,4,2
00069740,2,0
00069741,2,0
00069742,2,0
00069743,2,0
00069744,2,0
00069745,2,0
00069746,3,1
00069747,1,0
00069748,2,0
00069749,1,0
00069750,1,0
00069751,4,2
00069752,3,1
00069753,2,0
00069754,1,0
00069755,1,0
00069757,2,0
00069758,1,0
00069759,1,0
00069760,2,0
00069761,2,0
00069762,2,0
00069763,10,2
00069764,2,0
00069765,1,0
00069766,1,0
00069767,17,2
00069768,15,2
00069769,2,0
00069770,1,0
00069771,6,2
00069772,1,0
00069773,18,2
00069774,3,1
00069775,2,0
00069776,2,0
00069777,1,0
00069778,3,1
00069779,1,0
00069780,3,1
00069781,2,0
00069782,2,0
00069783,4,2
00069784,2,0
00069785,1,0
00069786,11,2
00069787,3,1
00069788,1,0
00069789,18,2
00069790,2,0
00069791,6,2
00069792,4,2
00069793,2,0
00069794,1,0
00069795,4,2
00069796,2,0
00069797,4,2
00069798,2,0
00069799,3,1
00069800,5,2
00069801,4,2
00069802,9,2
00069803,1,0
00069804,3,1
00069805,4,2
00069806,2,0
00069807,1,0
00069808,2,0
00069809,6,2
00069810,5,2
00069811,1,0
00069812,2,0
00069813,2,0
00069814,17,2
00069815,1,0
00069816,4,2
00069817,1,0
00069818,4,2
00069819,3,1
00069820,10,2
00069821,3,1
00069822,1,0
00069823,4,2
00069824,2,0
00069825,1,0
00069826,11,2
00069827,4,2
00069828,3,1
00069829,3,1
00069830,1,0
00069831,1,0
00069832,2,0
00069833,3,1
00069834,10,2
00069835,1,0
00069836,4,2
00069837,12,2
00069838,3,1
00069839,1,0
00069840,15,2
00069841,1,0
00069842,1,0
00069843,2,0
00069844,2,0
00069845,2,0
00069846,1,0
00069847,10,2
00069848,1,0
00069849,2,0
00069850,3,1
00069851,4,2
00069852,2,0
00069853,6,2
00069854,2,0
00069855,3,1
00069856,2,0
00069857,3,1
00069858,5,2
00069859,4,2
00069860,3,1
00069861,5,2
00069862,6,2
00069863,1,0
00069864,3,1
00069865,1,0
00069866,1,0
00069867,3,1
00069868,8,2
00069869,2,0
00069870,3,1
00069872,1,0
00069873,1,0
00069874,2,0
00069875,5,2
00069876,2,0
00069877,3,1
00069878,2,0
00069879,5,2
00069880,2,0
00069881,1,0
00069882,1,0
00069883,4,2
00069884,2,0
00069885,2,0
00069886,3,1
00069887,9,2
00069888,5,2
00069889,1,0
00069890,1,0
00069891,3,1
00069892,3,1
00069893,7,2
00069894,4,2
00069895,3,1
00069896,3,1
00069897,2,0
00069898,2,0
00069899,3,1
00069900,2,0
00069901,2,0
00069902,6,2
00069903,3,1
00069904,1,0
00069905,4,2
00069906,3,1
00069907,2,0
00069908,5,2
00069909,4,2
00069910,4,2
00069911,3,1
00069912,5,2
00069913,1,0
00069914,1,0
00069915,6,2
00069916,3,1
00069917,1,0
00069918,1,0
00069919,2,0
00069920,6,2
00069921,4,2
00069922,3,1
00069923,1,0
00069924,6,2
00069925,7,2
00069926,1,0
00069927,1,0
00069928,5,2
00069929,1,0
00069930,2,0
00069931,3,1
00069932,4,2
00069933,11,2
00069934,6,2
00069935,2,0
00069936,1,0
00069937,10,2
00069938,5,2
00069939,1,0
00069940,4,2
00069941,2,0
00069942,10,2
00069943,2,0
00069944,4,2
00069945,1,0
00069946,6,2
00069947,1,0
00069948,1,0
00069949,1,0
00069950,2,0
00069951,2,0
00069952,3,1
00069953,2,0
00069954,7,2
00069955,3,1
00069956,3,1
00069957,2,0
00069958,1,0
00069959,18,2
00069960,3,1
00069961,3,1
00069962,1,0
00069963,3,1
00069964,3,1
00069965,4,2
00069966,3,1
00069967,3,1
00069968,4,2
00069969,1,0
00069970,4,2
00069971,2,0
00069972,2,0
00069973,2,0
00069974,3,1
00069975,1,0
00069976,4,2
00069977,1,0
00069978,1,0
00069979,2,0
00069980,4,2
00069981,3,1
00069982,2,0
00069983,3,1
00069984,2,0
00069985,2,0
00069986,4,2
00069987,3,1
00069988,1,0
00069989,2,0
00069990,2,0
00069991,5,2
00069992,1,0
00069993,1,0
00069994,2,0
00069995,1,0
00069996,6,2
00069997,1,0
00069998,8,2
00069999,3,1
00070000,2,0
00070001,2,0
00070002,1,0
00070003,5,2
00070004,2,0
00070005,1,0
00070006,6,2
00070007,1,0
00070008,7,2
00070009,1,0
00070010,17,2
00070011,4,2
00070012,9,2
00070013,5,2
00070014,2,0
00070015,7,2
00070016,1,0
00070017,20,2
00070018,2,0
00070019,2,0
00070020,3,1
00070021,1,0
00070022,1,0
00070023,3,1
00070024,1,0
00070025,7,2
00070026,1,0
00070027,5,2
00070028,1,0
00070029,2,0
00070030,1,0
00070031,2,0
00070032,4,2
00070033,3,1
00070034,1,0
00070035,1,0
00070036,3,1
00070037,5,2
00070038,1,0
00070039,5,2
00070040,9,2
00070041,2,0
00070042,1,0
00070043,2,0
00070044,2,0
00070045,2,0
00070046,1,0
00070047,1,0
00070048,3,1
00070049,3,1
00070050,4,2
00070051,3,1
00070052,3,1
00070053,2,0
00070054,3,1
00070055,1,0
00070056,1,0
00070057,20,2
00070058,14,2
00070059,5,2
00070060,6,2
00070061,2,0
00070062,2,0
00070063,2,0
00070064,8,2
00070065,1,0
00070066,8,2
00070067,2,0
00070068,1,0
00070069,3,1
00070070,2,0
00070071,2,0
00070072,1,0
00070073,2,0
00070074,1,0
00070075,2,0
00070076,1,0
00070077,5,2
00070078,1,0
00070079,2,0
00070080,3,1
00070081,1,0
00070082,5,2
00070083,2,0
00070084,15,2
00070085,4,2
00070086,2,0
00070087,5,2
00070088,1,0
00070089,2,0
00070090,4,2
00070091,3,1
00070092,4,2
00070093,1,0
00070094,6,2
00070095,10,2
00070096,5,2
00070097,1,0
00070098,5,2
00070099,3,1
00070100,1,0
00070101,5,2
00070102,1,0
00070103,4,2
00070104,3,1
00070105,2,0
00070106,1,0
00070107,1,0
00070108,5,2
00070109,1,0
00070110,5,2
00070111,2,0
00070112,1,0
00070113,2,0
00070114,2,0
00070115,1,0
00070116,2,0
00070117,3,1
00070118,3,1
00070119,2,0
00070120,1,0
00070121,2,0
00070122,6,2
00070123,1,0
00070124,4,2
00070125,6,2
00070126,1,0
00070127,1,0
00070128,4,2
00070129,1,0
00070130,3,1
00070131,3,1
00070132,3,1
00070133,1,0
00070134,2,0
00070135,1,0
00070136,1,0
00070137,3,1
00070138,2,0
00070139,2,0
00070140,3,1
00070141,4,2
00070142,1,0
00070143,3,1
00070144,1,0
00070145,4,2
00070146,1,0
00070147,10,2
00070148,3,1
00070149,3,1
00070150,3,1
00070151,6,2
00070152,5,2
00070153,1,0
00070154,1,0
00070155,2,0
00070156,3,1
00070157,5,2
00070158,2,0
00070159,8,2
00070160,2,0
00070161,4,2
00070162,1,0
00070163,1,0
00070164,3,1
00070165,3,1
00070166,4,2
00070167,26,2
00070168,5,2
00070169,12,2
00070170,2,0
00070171,4,2
00070172,2,0
00070173,1,0
00070174,16,2
00070175,2,0
00070176,3,1
00070177,6,2
00070178,4,2
00070179,3,1
00070180,6,2
00070181,1,0
00070182,3,1
00070183,1,0
00070184,5,2
00070185,8,2
00070186,7,2
00070187,4,2
00070188,2,0
00070189,1,0
00070190,1,0
00070191,6,2
00070192,1,0
00070193,2,0
00070194,1,0
00070195,2,0
00070196,3,1
00070197,1,0
00070198,4,2
00070199,2,0
00070200,6,2
00070201,1,0
00070202,1,0
00070203,3,1
00070204,4,2
00070205,3,1
00070206,2,0
00070207,15,2
00070208,2,0
00070209,6,2
00070210,2,0
00070211,1,0
00070212,1,0
00070213,2,0
00070214,6,2
00070215,3,1
00070216,3,1
00070217,3,1
00070218,4,2
00070219,1,0
00070220,1,0
00070221,5,2
00070222,2,0
00070223,9,2
00070224,1,0
00070225,4,2
00070226,4,2
00070227,1,0
00070228,4,2
00070229,2,0
00070230,1,0
00070231,2,0
00070232,3,1
00070233,4,2
00070234,2,0
00070235,2,0
00070236,1,0
00070237,3,1
00070239,3,1
00070240,2,0
00070241,3,1
00070242,3,1
00070243,3,1
00070244,3,1
00070245,3,1
00070246,1,0
00070247,1,0
00070248,9,2
00070249,1,0
00070250,1,0
00070251,1,0
00070252,8,2
00070253,2,0
00070254,9,2
00070255,2,0
00070256,1,0
00070257,5,2
00070258,4,2
00070259,4,2
00070260,2,0
00070261,1,0
00070262,1,0
00070263,3,1
00070264,1,0
00070265,4,2
00070266,1,0
00070267,3,1
00070268,4,2
00070269,1,0
00070270,4,2
00070271,5,2
00070272,4,2
00070273,1,0
00070274,4,2
00070275,7,2
00070276,1,0
00070277,2,0
00070278,1,0
00070279,1,0
00070280,1,0
00070281,1,0
00070282,3,1
00070283,8,2
00070284,8,2
00070285,3,1
00070286,1,0
00070287,1,0
00070288,5,2
00070289,16,2
00070290,1,0
00070291,5,2
00070292,3,1
00070293,6,2
00070294,2,0
00070296,1,0
00070297,1,0
00070298,10,2
00070299,2,0
00070300,1,0
00070301,1,0
00070302,8,2
00070303,6,2
00070304,4,2
00070305,1,0
00070306,4,2
00070307,2,0
00070308,3,1
00070309,2,0
00070310,5,2
00070311,1,0
00070312,7,2
00070313,11,2
00070314,1,0
00070315,1,0
00070316,1,0
00070317,1,0
00070318,1,0
00070319,4,2
00070320,2,0
00070321,6,2
00070322,7,2
00070323,3,1
00070324,1,0
00070325,1,0
00070326,1,0
00070327,5,2
00070328,2,0
00070329,2,0
00070330,3,1
00070331,3,1
00070332,1,0
00070333,1,0
00070334,2,0
00070335,2,0
00070336,2,0
00070337,5,2
00070338,2,0
00070339,4,2
00070340,1,0
00070341,1,0
00070342,2,0
00070343,1,0
00070344,2,0
00070345,1,0
00070346,2,0
00070347,1,0
00070348,1,0
00070349,2,0
00070350,1,0
00070351,14,2
00070352,1,0
00070353,11,2
00070354,1,0
00070355,3,1
00070356,6,2
00070357,4,2
00070358,4,2
00070359,1,0
00070360,1,0
00070361,16,2
00070362,2,0
00070363,2,0
00070364,1,0
00070365,3,1
00070366,2,0
00070367,2,0
00070368,4,2
00070369,2,0
00070370,2,0
00070371,8,2
00070372,7,2
00070373,2,0
00070374,3,1
00070376,2,0
00070377,4,2
00070378,3,1
00070379,4,2
00070380,4,2
00070381,1,0
00070382,4,2
00070383,1,0
00070384,5,2
00070385,10,2
00070386,4,2
00070387,1,0
00070388,2,0
00070389,1,0
00070390,9,2
00070391,1,0
00070392,7,2
00070393,1,0
00070394,4,2
00070395,2,0
00070396,5,2
00070397,1,0
00070398,13,2
00070399,2,0
00070400,3,1
00070401,2,0
00070402,5,2
00070403,2,0
00070404,3,1
00070405,5,2
00070406,1,0
00070407,4,2
00070408,3,1
00070409,5,2
00070410,4,2
00070411,2,0
00070412,7,2
00070414,3,1
00070415,6,2
00070416,3,1
00070417,1,0
00070418,2,0
00070419,5,2
00070420,3,1
00070421,2,0
00070422,9,2
00070423,2,0
00070424,2,0
00070425,4,2
00070426,3,1
00070427,2,0
00070428,1,0
00070429,3,1
00070430,1,0
00070431,1,0
00070432,3,1
00070433,1,0
00070434,1,0
00070435,2,0
00070436,4,2
00070437,1,0
00070438,3,1
00070439,1,0
00070440,1,0
00070441,1,0
00070442,1,0
00070443,1,0
00070444,5,2
00070445,1,0
00070446,1,0
00070447,2,0
00070448,2,0
00070449,9,2
00070450,3,1
00070451,6,2
00070452,1,0
00070453,3,1
00070454,2,0
00070455,1,0
00070456,4,2
00070457,5,2
00070458,5,2
00070459,2,0
00070460,14,2
00070461,2,0
00070462,4,2
00070463,3,1
00070464,2,0
00070465,3,1
00070466,5,2
00070467,2,0
00070468,2,0
00070469,10,2
00070470,2,0
00070471,4,2
00070472,2,0
00070473,5,2
00070474,6,2
00070475,5,2
00070476,2,0
00070477,5,2
00070478,1,0
00070479,13,2
00070480,4,2
00070481,2,0
00070482,2,0
00070483,1,0
00070484,1,0
00070485,4,2
00070486,11,2
00070487,8,2
00070488,2,0
00070489,2,0
00070491,9,2
00070492,2,0
00070493,1,0
00070494,1,0
00070495,3,1
00070496,1,0
00070497,2,0
00070498,9,2
00070499,1,0
00070500,1,0
00070501,4,2
00070502,1,0
00070503,5,2
00070504,3,1
00070505,2,0
00070506,2,0
00070507,6,2
00070508,4,2
00070509,1,0
00070510,2,0
00070511,2,0
00070512,1,0
00070513,3,1
00070514,5,2
00070515,3,1
00070516,6,2
00070517,8,2
00070518,2,0
00070519,4,2
00070520,6,2
00070521,1,0
00070522,2,0
00070523,6,2
00070524,2,0
00070525,2,0
00070526,1,0
00070527,3,1
00070528,3,1
00070529,1,0
00070530,3,1
00070531,2,0
00070532,16,2
00070533,1,0
00070534,2,0
00070535,5,2
00070536,3,1
00070537,5,2
00070538,1,0
00070539,2,0
00070540,2,0
00070541,5,2
00070542,1,0
00070543,4,2
00070544,1,0
00070545,1,0
00070546,1,0
00070547,3,1
00070548,3,1
00070549,1,0
00070550,1,0
00070551,1,0
00070552,6,2
00070553,1,0
00070554,3,1
00070555,2,0
00070556,1,0
00070557,1,0
00070558,2,0
00070559,1,0
00070560,4,2
00070561,2,0
00070562,1,0
00070563,7,2
00070564,1,0
00070565,2,0
00070566,1,0
00070567,2,0
00070568,1,0
00070569,4,2
00070570,2,0
00070571,2,0
00070572,6,2
00070573,2,0
00070574,2,0
00070575,2,0
00070576,3,1
00070577,4,2
00070578,13,2
00070579,3,1
00070580,5,2
00070581,3,1
00070582,1,0
00070583,9,2
00070584,1,0
00070585,1,0
00070586,3,1
00070587,4,2
00070588,6,2
00070589,5,2
00070590,1,0
00070591,2,0
00070592,2,0
00070593,7,2
00070594,3,1
00070595,2,0
00070596,3,1
00070597,3,1
00070598,5,2
00070599,1,0
00070600,1,0
00070601,1,0
00070602,1,0
00070603,3,1
00070604,3,1
00070605,3,1
00070606,2,0
00070607,4,2
00070608,2,0
00070609,4,2
00070610,2,0
00070611,1,0
00070612,2,0
00070613,3,1
00070614,1,0
00070615,2,0
00070616,9,2
00070617,7,2
00070618,3,1
00070619,4,2
00070620,4,2
00070621,4,2
00070622,3,1
00070623,6,2
00070624,1,0
00070625,8,2
00070626,2,0
00070627,4,2
00070628,4,2
00070629,22,2
00070630,2,0
00070631,1,0
00070632,2,0
00070633,1,0
00070634,2,0
00070635,15,2
00070636,1,0
00070637,7,2
00070638,4,2
00070639,1,0
00070640,3,1
00070641,2,0
00070642,5,2
00070643,7,2
00070644,1,0
00070645,1,0
00070646,3,1
00070647,1,0
00070648,4,2
00070649,2,0
00070650,3,1
00070651,1,0
00070652,1,0
00070653,1,0
00070654,1,0
00070655,2,0
00070656,1,0
00070657,2,0
00070658,5,2
00070659,3,1
00070660,2,0
00070661,2,0
00070662,2,0
00070663,4,2
00070664,2,0
00070665,2,0
00070666,3,1
00070667,7,2
00070668,3,1
00070669,1,0
00070670,2,0
00070671,4,2
00070672,3,1
00070673,2,0
00070674,1,0
00070675,5,2
00070676,3,1
00070677,2,0
00070678,1,0
00070679,2,0
00070680,2,0
00070681,11,2
00070682,1,0
00070683,3,1
00070684,1,0
00070685,1,0
00070686,2,0
00070687,1,0
00070688,1,0
00070689,4,2
00070690,2,0
00070691,1,0
00070692,4,2
00070693,2,0
00070694,3,1
00070695,3,1
00070696,1,0
00070697,4,2
00070698,4,2
00070699,1,0
00070700,9,2
00070701,4,2
00070702,2,0
00070703,1,0
00070704,1,0
00070705,1,0
00070706,8,2
00070707,4,2
00070708,6,2
00070709,2,0
00070710,3,1
00070711,1,0
00070712,1,0
00070713,3,1
00070714,2,0
00070715,3,1
00070716,1,0
00070717,5,2
00070718,5,2
00070719,2,0
00070720,2,0
00070721,1,0
00070722,1,0
00070723,1,0
00070724,6,2
00070725,3,1
00070726,7,2
00070727,2,0
00070728,3,1
00070729,2,0
00070730,3,1
00070731,1,0
00070732,4,2
00070733,3,1
00070734,3,1
00070735,1,0
00070736,2,0
00070737,5,2
00070738,4,2
00070739,1,0
00070740,1,0
00070741,1,0
00070742,1,0
00070743,4,2
00070744,3,1
00070745,1,0
00070746,1,0
00070747,3,1
00070748,4,2
00070749,1,0
00070750,2,0
00070751,7,2
00070752,2,0
00070753,7,2
00070754,1,0
00070755,1,0
00070756,3,1
00070757,5,2
00070758,5,2
00070759,1,0
00070760,1,0
00070761,1,0
00070762,2,0
00070763,2,0
00070764,1,0
00070765,1,0
00070766,4,2
00070767,6,2
00070768,1,0
00070769,3,1
00070770,1,0
00070771,2,0
00070772,1,0
00070773,4,2
00070774,5,2
00070775,1,0
00070776,1,0
00070777,3,1
00070778,3,1
00070779,1,0
00070780,3,1
00070781,3,1
00070782,2,0
00070783,1,0
00070784,3,1
00070785,1,0
00070786,4,2
00070787,1,0
00070788,6,2
00070789,3,1
00070790,2,0
00070791,2,0
00070792,1,0
00070793,1,0
00070794,1,0
00070795,3,1
00070796,1,0
00070797,5,2
00070798,1,0
00070799,1,0
00070800,3,1
00070801,4,2
00070802,4,2
00070803,3,1
00070804,6,2
00070805,7,2
00070806,3,1
00070807,2,0
00070808,1,0
00070809,2,0
00070810,3,1
00070811,1,0
00070812,2,0
00070813,4,2
00070814,6,2
00070815,1,0
00070816,8,2
00070817,1,0
00070818,2,0
00070819,1,0
00070820,2,0
00070821,2,0
00070822,2,0
00070823,8,2
00070824,6,2
00070825,1,0
00070826,1,0
00070827,1,0
00070828,1,0
00070829,1,0
00070830,1,0
00070831,5,2
00070832,1,0
00070833,4,2
00070834,1,0
00070835,2,0
00070836,2,0
00070837,3,1
00070838,3,1
00070839,5,2
00070840,2,0
00070841,5,2
00070842,1,0
00070843,4,2
00070844,2,0
00070845,2,0
00070846,5,2
00070847,2,0
00070848,3,1
00070849,1,0
00070850,3,1
00070851,6,2
00070852,2,0
00070853,8,2
00070854,2,0
00070855,2,0
00070856,5,2
00070857,2,0
00070858,1,0
00070859,2,0
00070860,15,2
00070861,2,0
00070862,5,2
00070863,4,2
00070864,1,0
00070865,1,0
00070866,1,0
00070867,1,0
00070868,6,2
00070869,3,1
00070870,1,0
00070871,2,0
00070872,1,0
00070873,3,1
00070874,2,0
00070875,2,0
00070876,1,0
00070877,5,2
00070878,1,0
00070879,2,0
00070880,4,2
00070881,1,0
00070882,4,2
00070883,4,2
00070884,3,1
00070885,2,0
00070886,1,0
00070887,1,0
00070888,3,1
00070889,4,2
00070890,3,1
00070891,3,1
00070892,4,2
00070893,5,2
00070894,2,0
00070895,2,0
00070896,3,1
00070897,3,1
00070898,1,0
00070899,4,2
00070900,2,0
00070901,1,0
00070902,2,0
00070903,6,2
00070904,3,1
00070905,1,0
00070906,2,0
00070907,1,0
00070908,5,2
00070909,1,0
00070910,3,1
00070911,7,2
00070912,6,2
00070913,1,0
00070914,6,2
00070915,1,0
00070916,11,2
00070917,5,2
00070918,3,1
00070919,4,2
00070920,2,0
00070921,3,1
00070922,1,0
00070923,1,0
00070924,2,0
00070925,3,1
00070926,2,0
00070927,1,0
00070928,2,0
00070929,12,2
00070930,2,0
00070931,1,0
00070932,1,0
00070933,5,2
00070934,3,1
00070935,4,2
00070936,2,0
00070937,3,1
00070938,4,2
00070939,10,2
00070940,2,0
00070941,4,2
00070942,6,2
00070943,2,0
00070944,3,1
00070945,3,1
00070946,7,2
00070947,1,0
00070948,7,2
00070949,1,0
00070950,6,2
00070951,8,2
00070952,2,0
00070953,7,2
00070954,11,2
00070955,3,1
00070956,4,2
00070957,2,0
00070958,2,0
00070959,1,0
00070960,1,0
00070961,3,1
00070962,2,0
00070963,4,2
00070964,1,0
00070965,2,0
00070966,1,0
00070967,1,0
00070968,1,0
00070969,3,1
00070970,6,2
00070971,2,0
00070972,10,2
00070973,9,2
00070974,10,2
00070975,2,0
00070976,2,0
00070977,2,0
00070978,3,1
00070979,3,1
00070980,1,0
00070981,4,2
00070982,7,2
00070983,7,2
00070984,3,1
00070985,4,2
00070986,2,0
00070987,5,2
00070988,1,0
00070989,1,0
00070990,2,0
00070991,1,0
00070992,1,0
00070993,6,2
00070994,2,0
00070995,1,0
00070996,1,0
00070997,3,1
00070998,2,0
00070999,4,2
00071000,2,0
00071001,1,0
00071002,1,0
00071003,1,0
00071004,8,2
00071005,5,2
00071006,2,0
00071007,1,0
00071008,8,2
00071009,4,2
00071010,3,1
00071011,1,0
00071012,7,2
00071013,1,0
00071014,1,0
00071015,1,0
00071016,1,0
00071017,1,0
00071018,2,0
00071019,1,0
00071020,4,2
00071021,2,0
00071022,2,0
00071023,3,1
00071024,1,0
00071025,1,0
00071026,6,2
00071027,11,2
00071028,4,2
00071029,1,0
00071030,1,0
00071031,4,2
00071032,3,1
00071033,2,0
00071034,2,0
00071035,3,1
00071036,2,0
00071037,3,1
00071038,1,0
00071039,3,1
00071040,6,2
00071041,2,0
00071042,11,2
00071043,1,0
00071044,6,2
00071045,1,0
00071046,1,0
00071047,2,0
00071048,2,0
00071049,13,2
00071050,6,2
00071051,3,1
00071052,6,2
00071053,1,0
00071054,2,0
00071055,1,0
00071056,3,1
00071057,1,0
00071058,5,2
00071059,5,2
00071060,4,2
00071061,2,0
00071062,3,1
00071063,7,2
00071064,1,0
00071065,1,0
00071066,4,2
00071067,3,1
00071068,3,1
00071069,1,0
00071070,1,0
00071071,4,2
00071072,7,2
00071073,1,0
00071074,2,0
00071075,2,0
00071076,7,2
00071077,1,0
00071078,1,0
00071079,4,2
00071080,1,0
00071081,2,0
00071082,2,0
00071083,1,0
00071084,2,0
00071085,1,0
00071086,4,2
00071087,2,0
00071088,1,0
00071089,1,0
00071090,11,2
00071091,2,0
00071092,4,2
00071093,3,1
00071094,16,2
00071095,7,2
00071096,6,2
00071097,2,0
00071098,1,0
00071099,2,0
00071100,3,1
00071101,2,0
00071102,1,0
00071103,4,2
00071104,1,0
00071105,5,2
00071106,1,0
00071107,3,1
00071108,9,2
00071109,2,0
00071110,4,2
00071111,1,0
00071112,1,0
00071113,5,2
00071114,6,2
00071115,1,0
00071116,2,0
00071117,3,1
00071118,2,0
00071119,2,0
00071120,4,2
00071121,1,0
00071122,2,0
00071123,3,1
00071124,2,0
00071125,2,0
00071126,2,0
00071127,2,0
00071128,3,1
00071129,3,1
00071130,4,2
00071131,4,2
00071132,3,1
00071133,1,0
00071134,2,0
